pose,punto,ang optimo,ang medido medio
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,82
warrior,"(13, 11, 23)",90,111
warrior,"(12, 24, 26)",140,151
warrior,"(11, 23, 25)",120,127
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,133
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,171
warrior,"(14, 12, 24)",90,84
warrior,"(13, 11, 23)",90,103
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,126
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,133
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,85
warrior,"(13, 11, 23)",90,103
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,127
warrior,"(24, 26, 28)",170,174
warrior,"(23, 25, 27)",120,134
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,175
warrior,"(14, 12, 24)",90,85
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,127
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,134
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,86
warrior,"(13, 11, 23)",90,102
warrior,"(12, 24, 26)",140,151
warrior,"(11, 23, 25)",120,127
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,134
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,86
warrior,"(13, 11, 23)",90,103
warrior,"(12, 24, 26)",140,150
warrior,"(11, 23, 25)",120,127
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,134
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,88
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,149
warrior,"(11, 23, 25)",120,126
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,133
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,90
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,147
warrior,"(11, 23, 25)",120,125
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,130
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,91
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,147
warrior,"(11, 23, 25)",120,125
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,129
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,92
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,146
warrior,"(11, 23, 25)",120,124
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,128
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,175
warrior,"(14, 12, 24)",90,93
warrior,"(13, 11, 23)",90,103
warrior,"(12, 24, 26)",140,145
warrior,"(11, 23, 25)",120,124
warrior,"(24, 26, 28)",170,179
warrior,"(23, 25, 27)",120,127
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,93
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,144
warrior,"(11, 23, 25)",120,123
warrior,"(24, 26, 28)",170,179
warrior,"(23, 25, 27)",120,126
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,91
warrior,"(13, 11, 23)",90,105
warrior,"(12, 24, 26)",140,144
warrior,"(11, 23, 25)",120,123
warrior,"(24, 26, 28)",170,179
warrior,"(23, 25, 27)",120,126
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,90
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,123
warrior,"(24, 26, 28)",170,179
warrior,"(23, 25, 27)",120,124
warrior,"(16, 14, 12)",180,173
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,91
warrior,"(13, 11, 23)",90,105
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,123
warrior,"(24, 26, 28)",170,179
warrior,"(23, 25, 27)",120,124
warrior,"(16, 14, 12)",180,172
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,92
warrior,"(13, 11, 23)",90,106
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,122
warrior,"(24, 26, 28)",170,179
warrior,"(23, 25, 27)",120,124
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,91
warrior,"(13, 11, 23)",90,105
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,122
warrior,"(24, 26, 28)",170,179
warrior,"(23, 25, 27)",120,123
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,92
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,122
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,122
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,93
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,121
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,122
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,103
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,121
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,122
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,102
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,144
warrior,"(11, 23, 25)",120,120
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,121
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,103
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,144
warrior,"(11, 23, 25)",120,120
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,121
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,175
warrior,"(14, 12, 24)",90,104
warrior,"(13, 11, 23)",90,97
warrior,"(12, 24, 26)",140,145
warrior,"(11, 23, 25)",120,119
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,121
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,173
warrior,"(14, 12, 24)",90,104
warrior,"(13, 11, 23)",90,97
warrior,"(12, 24, 26)",140,146
warrior,"(11, 23, 25)",120,118
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,121
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,176
warrior,"(14, 12, 24)",90,105
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,146
warrior,"(11, 23, 25)",120,118
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,120
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,104
warrior,"(13, 11, 23)",90,98
warrior,"(12, 24, 26)",140,147
warrior,"(11, 23, 25)",120,117
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,120
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,104
warrior,"(13, 11, 23)",90,97
warrior,"(12, 24, 26)",140,146
warrior,"(11, 23, 25)",120,117
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,120
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,104
warrior,"(13, 11, 23)",90,97
warrior,"(12, 24, 26)",140,146
warrior,"(11, 23, 25)",120,117
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,120
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,175
warrior,"(14, 12, 24)",90,103
warrior,"(13, 11, 23)",90,97
warrior,"(12, 24, 26)",140,146
warrior,"(11, 23, 25)",120,117
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,120
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,176
warrior,"(14, 12, 24)",90,103
warrior,"(13, 11, 23)",90,97
warrior,"(12, 24, 26)",140,146
warrior,"(11, 23, 25)",120,117
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,119
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,176
warrior,"(14, 12, 24)",90,104
warrior,"(13, 11, 23)",90,97
warrior,"(12, 24, 26)",140,146
warrior,"(11, 23, 25)",120,117
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,119
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,176
warrior,"(14, 12, 24)",90,103
warrior,"(13, 11, 23)",90,98
warrior,"(12, 24, 26)",140,146
warrior,"(11, 23, 25)",120,117
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,118
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,102
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,145
warrior,"(11, 23, 25)",120,117
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,118
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,100
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,145
warrior,"(11, 23, 25)",120,116
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,117
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,144
warrior,"(11, 23, 25)",120,115
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,116
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,98
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,115
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,100
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,112
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,97
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,144
warrior,"(11, 23, 25)",120,111
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,145
warrior,"(11, 23, 25)",120,111
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,115
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,99
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,145
warrior,"(11, 23, 25)",120,111
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,115
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,146
warrior,"(11, 23, 25)",120,112
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,116
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,99
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,146
warrior,"(11, 23, 25)",120,112
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,116
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,99
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,145
warrior,"(11, 23, 25)",120,112
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,117
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,99
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,145
warrior,"(11, 23, 25)",120,112
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,117
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,99
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,145
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,117
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,99
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,145
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,117
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,99
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,145
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,117
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,99
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,144
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,117
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,176
warrior,"(14, 12, 24)",90,99
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,144
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,117
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,97
warrior,"(13, 11, 23)",90,100
warrior,"(12, 24, 26)",140,144
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,117
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,96
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,116
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,95
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,116
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,116
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,116
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,143
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,115
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,176
warrior,"(14, 12, 24)",90,95
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,115
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,95
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,115
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,95
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,115
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,95
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,115
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,95
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,115
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,95
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,95
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,95
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,112
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,95
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,112
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,95
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,112
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,112
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,112
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,112
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,112
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,176
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,175
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,100
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,100
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,100
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,100
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,93
warrior,"(13, 11, 23)",90,100
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,93
warrior,"(13, 11, 23)",90,100
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,93
warrior,"(13, 11, 23)",90,100
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,93
warrior,"(13, 11, 23)",90,100
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,93
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,176
warrior,"(14, 12, 24)",90,93
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,176
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,99
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,176
warrior,"(14, 12, 24)",90,93
warrior,"(13, 11, 23)",90,100
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,175
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,100
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,175
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,100
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,112
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,175
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,175
warrior,"(14, 12, 24)",90,95
warrior,"(13, 11, 23)",90,101
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,96
warrior,"(13, 11, 23)",90,102
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,97
warrior,"(13, 11, 23)",90,103
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,176
warrior,"(14, 12, 24)",90,97
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,113
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,114
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,98
warrior,"(13, 11, 23)",90,104
warrior,"(12, 24, 26)",140,142
warrior,"(11, 23, 25)",120,114
warrior,"(24, 26, 28)",170,175
